,X,Y,FID,Hora,Fecha,Comuna,Cód_Tipo_,Cód_Tipo1,Cód_Zona,Cód_Ubica,Cód_Causa,Cód_Cau_1,Cód_Calza,Cód__Tipo,Cód_Estad,Cód_Condi,Cód_Est_1,Fallecidos,Graves,Menos_Grav,Leves,Encoded_mes,Encoded_comuna
200,-70.64933,-33.533234,608,10:00:00,01,LA CISTERNA,32,30,1,14,1,32,2,1,1,1,1,0,1,0,1,01,9
201,-70.571304,-33.438026,609,10:11:00,01,LA REINA,65,40,1,11,1,27,1,2,2,1,1,0,0,0,0,01,13
202,-70.6576591,-33.5653419,610,20:15:00,01,EL BOSQUE,31,30,1,15,4,24,2,1,1,1,1,0,0,0,2,01,5
203,-70.576065,-33.510483,611,20:15:00,01,LA FLORIDA,33,30,1,1,10,62,2,2,1,1,1,0,0,0,1,01,10
204,-70.557571,-33.396259,612,20:50:00,01,LAS CONDES,33,30,1,26,14,98,2,2,1,1,1,0,0,0,0,01,15
205,-70.603493,-33.421013,613,21:00:00,01,PROVIDENCIA,69,40,1,11,1,27,1,2,1,1,1,0,0,0,0,01,25
206,-70.720085,-33.47216,614,21:25:00,01,ESTACION CENTRAL,32,30,1,11,1,28,3,2,1,1,1,0,0,0,1,01,6
207,-70.579102,-33.553024,615,21:30:00,01,LA FLORIDA,33,30,1,1,1,28,2,2,1,9,1,0,0,0,0,01,10
208,-70.746918,-33.480679,616,21:35:00,01,MAIPU,10,10,1,1,4,24,3,1,1,1,1,1,0,0,0,01,20
209,-70.636795,-33.544769,617,21:40:00,01,SAN RAMON,10,10,1,16,2,52,2,1,1,1,1,0,0,0,0,01,35
210,-70.619843,-33.44746,618,21:45:00,01,ÑUÑOA,32,30,1,14,10,65,1,2,1,1,1,0,0,0,0,01,39
211,-70.568321,-33.408787,619,10:20:00,01,LAS CONDES,10,10,1,26,14,98,2,2,1,1,1,0,0,0,1,01,15
212,-70.661972,-33.396366,620,10:50:00,01,CONCHALI,70,70,1,1,13,97,3,1,1,1,1,0,0,0,1,01,4
213,-70.649124,-33.459671,621,11:00:00,01,SANTIAGO,32,30,1,11,13,97,1,2,1,1,1,0,0,0,0,01,36
214,-70.757996,-33.384117,622,11:15:00,01,PUDAHUEL,70,70,1,1,12,1,3,2,1,1,1,0,0,1,1,01,26
215,-70.695496,-33.36639,623,11:30:00,01,CONCHALI,33,30,1,15,13,97,3,2,1,1,1,0,0,0,0,01,4
216,-70.597961,-33.427944,624,12:00:00,01,PROVIDENCIA,32,30,1,16,13,97,1,2,1,1,1,0,0,0,0,01,25
217,-70.65377,-33.180653,625,12:10:00,01,COLINA,31,30,1,2,13,97,2,2,1,1,1,0,0,0,0,01,3
218,-70.629372,-33.481487,626,12:15:00,01,SAN JOAQUIN,51,40,1,1,9,95,1,1,1,1,1,0,0,0,1,01,33
219,-70.755585,-33.51049,627,12:30:00,01,MAIPU,63,40,1,11,1,28,1,1,2,1,1,0,0,0,0,01,20
220,-70.604561,-33.423206,628,12:50:00,01,PROVIDENCIA,31,30,1,11,10,62,2,2,1,1,1,0,0,0,0,01,25
221,-70.664841,-33.478767,629,13:40:00,01,PEDRO AGUIRRE CERDA,10,10,1,11,2,52,1,2,1,1,1,0,0,0,1,01,22
222,-70.5296866,-33.4261901,630,13:45:00,01,LAS CONDES,31,30,1,26,14,98,2,2,1,1,1,0,0,0,0,01,15
223,-70.565399,-33.596588,631,14:00:00,01,PUENTE ALTO,62,40,1,1,13,97,1,1,1,1,1,0,0,0,0,01,27
224,-70.605576,-33.448696,632,14:00:00,01,ÑUÑOA,32,30,1,11,1,91,2,2,1,1,1,0,0,0,1,01,39
225,-70.754166,-33.459846,633,14:45:00,01,PUDAHUEL,31,30,1,1,14,98,3,1,1,1,1,1,1,0,0,01,26
226,-70.531631,-33.401272,634,15:05:00,01,LAS CONDES,32,30,1,1,14,98,1,2,2,1,1,0,0,0,1,01,15
227,-70.642616,-33.37561,635,15:30:00,01,HUECHURABA,51,40,1,1,1,27,2,2,1,1,1,0,0,0,0,01,7
228,-70.584801,-33.4319,636,15:50:00,01,PROVIDENCIA,65,40,1,1,13,97,2,2,1,1,1,0,0,0,0,01,25
229,-70.566612,-33.455318,637,16:40:00,01,LA REINA,32,30,1,11,9,95,1,2,2,1,1,0,0,0,2,01,13
230,-70.73732,-33.465324,638,17:00:00,01,PUDAHUEL,33,30,1,1,1,27,3,1,1,1,1,0,0,0,0,01,26
231,-70.597237,-33.412445,639,17:00:00,01,LAS CONDES,10,10,1,26,14,98,2,2,1,1,1,0,0,0,1,01,15
232,-70.530388,-33.478302,640,17:30:00,01,PEÑALOLEN,51,40,1,1,9,95,3,1,1,1,1,0,0,0,0,01,23
233,-70.752281,-33.46019,641,17:50:00,01,PUDAHUEL,69,40,1,1,1,27,3,1,1,1,1,0,0,0,0,01,26
234,-70.563087,-33.553425,642,18:20:00,01,PUENTE ALTO,63,40,1,26,1,28,3,1,1,1,1,0,0,0,1,01,27
235,-70.688438,-33.466816,643,18:20:00,01,ESTACION CENTRAL,33,30,1,11,1,28,2,1,1,1,1,0,0,0,0,01,6
236,-70.6916996,-33.4392458,644,18:30:00,01,QUINTA NORMAL,33,30,1,26,1,27,3,2,1,1,1,0,0,0,2,01,29
237,-70.612923,-33.423962,645,18:30:00,01,PROVIDENCIA,33,30,1,1,1,27,1,2,1,1,1,0,0,0,0,01,25
238,-70.561058,-33.505196,646,19:00:00,01,PEÑALOLEN,33,30,1,11,1,27,3,1,1,1,1,0,0,0,0,01,23
239,-70.641785,-33.452812,647,19:00:00,01,SANTIAGO,33,30,1,11,13,97,1,2,1,1,1,0,0,0,0,01,36
240,-70.558998,-33.452114,648,19:20:00,01,LA REINA,62,40,1,11,1,27,2,2,2,1,1,0,0,0,0,01,13
241,-70.60434,-33.473198,649,19:20:00,01,ÑUÑOA,32,30,1,14,14,98,1,2,1,1,1,0,0,0,1,01,39
242,-70.731003,-33.476013,650,19:30:00,01,MAIPU,32,30,1,15,10,64,2,1,1,1,1,0,0,0,0,01,20
243,-70.731003,-33.476013,651,19:30:00,01,MAIPU,32,30,1,15,10,64,2,1,1,1,1,0,0,0,0,01,20
244,-70.7584401,-33.435531,652,19:30:00,01,PUDAHUEL,33,30,1,14,1,27,2,2,1,1,1,0,1,0,0,01,26
245,-70.597115,-33.607414,653,19:30:00,01,PUENTE ALTO,34,30,1,14,14,98,2,1,1,1,1,0,0,0,4,01,27
246,-70.544495,-33.400864,654,19:30:00,01,LAS CONDES,20,20,1,1,14,98,2,2,2,1,1,0,0,0,1,01,15
247,-70.538132,-33.425774,655,19:30:00,01,LAS CONDES,33,30,1,1,14,98,2,2,2,2,1,0,0,0,1,01,15
248,-70.565201,-33.602016,656,19:40:00,01,PUENTE ALTO,32,30,1,16,1,91,2,1,1,1,1,0,0,0,0,01,27
249,-70.524178,-33.480358,657,19:50:00,01,PEÑALOLEN,31,30,1,1,14,98,3,1,1,1,1,0,1,0,0,01,23
250,-70.6590368,-33.4463355,20062,11:30:00,01,SANTIAGO,32,30,1,1,1,29,3,1,1,1,1,0,0,0,0,01,36
251,-70.5585933,-33.4179874,20067,02:30:00,01,LAS CONDES,32,30,1,1,14,98,2,2,2,1,1,0,0,0,0,01,15
252,-70.7328043,-33.3677168,20238,10:10:00,01,QUILICURA,99,99,1,11,14,98,2,1,1,1,1,0,0,0,0,01,28
253,-70.5862837,-33.4036683,20259,19:10:00,01,VITACURA,63,40,1,1,1,28,2,1,1,1,1,0,0,0,0,01,38
254,-70.5598048,-33.4585586,20369,18:45:00,01,LA REINA,65,40,1,14,1,27,2,2,2,1,1,0,0,0,1,01,13
255,-70.692157,-33.4288015,20949,19:40:00,01,QUINTA NORMAL,33,30,1,16,9,95,1,2,1,1,1,0,0,1,0,01,29
256,-70.6869617,-33.4617283,21245,01:00:00,01,ESTACION CENTRAL,10,10,1,26,5,54,3,2,2,1,1,0,0,0,1,01,6
257,-70.5891404,-33.5665524,21287,16:00:00,01,LA FLORIDA,10,10,1,26,1,27,2,1,1,1,1,0,0,0,1,01,10
258,-70.733406,-33.367596,658,01:20:00,01,QUILICURA,32,30,1,1,1,12,2,2,2,1,1,0,1,0,1,01,28
259,-70.793617,-33.396931,659,06:20:00,01,PUDAHUEL,51,40,1,1,9,95,1,2,1,1,1,0,0,0,1,01,26
260,-70.569153,-33.403736,660,07:00:00,01,LAS CONDES,34,30,1,26,14,98,2,1,1,1,1,0,0,0,2,01,15
261,-70.699615,-33.570442,661,07:10:00,01,EL BOSQUE,33,30,1,1,1,14,2,1,1,1,1,0,0,0,0,01,5
262,-70.577827,-33.425304,662,07:40:00,01,LAS CONDES,33,30,1,1,14,98,2,2,2,1,1,0,1,0,0,01,15
263,-70.664665,-33.433189,663,07:45:00,01,SANTIAGO,10,10,1,1,2,55,1,1,1,1,1,0,0,0,1,01,36
264,-70.791733,-33.527287,664,07:50:00,01,MAIPU,51,40,1,2,14,98,2,1,1,3,1,0,0,0,1,01,20
265,-70.705223,-33.460239,665,08:15:00,01,ESTACION CENTRAL,33,30,1,26,1,27,2,2,2,1,1,0,0,0,0,01,6
266,-70.642448,-33.390926,666,08:15:00,01,RECOLETA,65,40,1,1,1,93,1,2,1,1,1,0,0,0,0,01,30
267,-70.642448,-33.390926,667,08:15:00,01,RECOLETA,32,30,1,11,1,93,2,2,1,1,1,0,0,0,0,01,30
268,-70.57682,-33.565468,668,08:30:00,01,PUENTE ALTO,62,40,1,4,1,27,2,1,1,1,1,0,2,0,1,01,27
269,-70.574104,-33.463776,669,08:40:00,01,PEÑALOLEN,33,30,1,14,1,27,1,4,2,1,1,0,0,0,0,01,23
270,-70.685852,-33.482296,670,08:45:00,01,PEDRO AGUIRRE CERDA,32,30,1,26,1,93,1,2,1,1,1,0,0,0,0,01,22
271,-70.660141,-33.538162,671,09:15:00,01,LA CISTERNA,33,30,1,1,1,29,3,1,1,1,1,0,0,0,1,01,9
272,-70.736992,-33.363132,672,11:00:00,01,QUILICURA,31,30,1,11,1,27,2,1,1,1,1,0,0,0,1,01,28
273,-70.543045,-33.475964,673,11:00:00,01,PEÑALOLEN,32,30,1,11,1,11,3,1,1,1,1,0,0,0,0,01,23
274,-70.595589,-33.398384,674,11:10:00,01,VITACURA,32,30,1,14,10,65,2,2,1,1,1,0,0,0,0,01,38
275,-70.581169,-33.444626,675,11:25:00,01,ÑUÑOA,30,30,1,14,10,65,1,1,1,1,1,0,0,0,0,01,39
276,-70.590103,-33.595596,676,11:28:00,01,PUENTE ALTO,70,70,1,4,1,91,2,1,1,1,1,0,0,0,1,01,27
277,-70.602188,-33.519375,677,11:45:00,01,LA FLORIDA,63,40,1,1,1,28,1,1,1,1,1,0,0,0,0,01,10
278,-70.602188,-33.519375,678,11:45:00,01,LA FLORIDA,63,40,1,26,14,98,1,1,1,1,1,0,0,0,0,01,10
279,-70.601341,-33.517429,679,11:45:00,01,LA FLORIDA,33,30,1,1,1,28,1,1,2,1,1,0,0,0,0,01,10
280,-70.594849,-33.437244,680,11:50:00,01,PROVIDENCIA,70,70,1,15,10,64,1,2,1,1,1,0,0,0,1,01,25
281,-70.629074,-33.53756,681,11:58:00,01,LA GRANJA,53,40,1,11,1,27,3,2,1,1,1,0,0,0,0,01,11
282,-70.590439,-33.507221,682,12:20:00,01,MACUL,33,30,1,11,1,27,1,1,1,1,1,0,0,0,1,01,19
283,-70.556236,-33.385426,683,12:40:00,01,VITACURA,63,40,1,26,13,97,2,2,1,1,1,0,0,0,0,01,38
284,-70.63485,-33.518509,684,13:00:00,01,SAN JOAQUIN,53,40,1,1,1,27,3,1,1,1,1,0,0,0,1,01,33
285,-70.54023,-33.476551,685,13:17:00,01,PEÑALOLEN,31,30,1,11,10,62,1,1,1,1,1,0,0,0,0,01,23
286,-70.66938,-33.448429,686,13:20:00,01,SANTIAGO,63,40,1,1,1,27,1,1,1,1,1,0,0,0,2,01,36
287,-70.596077,-33.528446,687,13:30:00,01,LA FLORIDA,51,40,1,11,14,98,1,1,1,1,1,0,0,0,0,01,10
288,-70.778526,-33.542004,688,13:30:00,01,MAIPU,10,10,1,11,14,98,2,2,2,9,1,0,1,0,0,01,20
289,-70.654739,-33.502556,689,13:40:00,01,SAN MIGUEL,52,40,1,11,13,97,3,2,1,1,1,0,0,0,0,01,34
290,-70.596153,-33.416679,690,13:47:00,01,LAS CONDES,32,30,1,26,14,98,2,2,1,1,1,0,1,0,0,01,15
291,-70.583885,-33.516678,691,13:55:00,01,LA FLORIDA,63,40,1,1,1,27,1,2,2,9,1,0,0,0,0,01,10
292,-70.688492,-33.3895,692,14:30:00,01,CONCHALI,33,30,1,1,1,28,2,1,1,1,1,0,0,0,0,01,4
293,-70.759834,-33.529526,693,14:30:00,01,MAIPU,33,30,1,1,1,27,3,1,1,1,1,0,0,0,0,01,20
294,-70.66156,-33.437359,694,14:30:00,01,SANTIAGO,33,30,1,1,1,27,1,1,1,1,1,0,0,0,0,01,36
295,-70.651657,-33.430359,695,14:30:00,01,RECOLETA,31,30,1,14,1,27,1,2,1,1,1,0,0,0,0,01,30
296,-70.68808,-33.464275,696,14:45:00,01,ESTACION CENTRAL,33,30,1,11,1,28,2,2,1,1,1,0,0,0,1,01,6
297,-70.710014,-33.500854,697,15:00:00,01,CERRILLOS,32,30,1,11,1,27,3,2,1,1,1,0,0,0,0,01,1
298,-70.556686,-33.569836,698,15:00:00,01,PUENTE ALTO,63,40,1,4,13,97,1,1,1,1,1,0,0,0,0,01,27
299,-70.738342,-33.503513,699,15:20:00,01,CERRILLOS,63,40,1,1,13,97,2,2,1,1,1,0,0,0,0,01,1
300,-70.620926,-33.459091,700,15:30:00,01,ÑUÑOA,32,30,1,14,1,27,1,2,1,1,1,0,0,1,0,01,39
301,-70.658394,-33.446068,701,15:30:00,01,SANTIAGO,63,40,1,11,1,27,3,1,1,1,1,0,0,0,0,01,36
302,-70.584801,-33.4319,702,15:50:00,01,PROVIDENCIA,65,40,1,26,14,98,3,2,2,1,1,0,0,0,0,01,25
303,-70.655602,-33.44479,703,16:00:00,01,SANTIAGO,33,30,1,1,1,28,3,1,1,1,1,0,0,0,0,01,36
304,-70.609497,-33.537693,704,16:30:00,01,LA FLORIDA,67,40,1,11,14,98,1,1,1,1,1,0,0,0,0,01,10
305,-70.719612,-33.434566,705,16:40:00,01,QUINTA NORMAL,31,30,1,1,8,25,2,2,1,1,1,0,0,0,1,01,29
306,-70.628769,-33.585571,706,17:00:00,01,LA PINTANA,30,30,1,11,13,97,3,2,1,1,1,0,0,0,0,01,12
307,-70.653641,-33.4576,707,17:00:00,01,SANTIAGO,33,30,1,15,13,97,1,2,1,1,1,0,0,0,0,01,36
308,-70.641113,-33.410244,708,17:00:00,01,RECOLETA,31,30,1,11,14,98,1,2,1,1,1,0,0,0,1,01,30
309,-70.66584,-33.542381,709,17:15:00,01,LA CISTERNA,32,30,1,11,1,32,3,1,1,1,1,0,0,0,0,01,9
310,-70.532478,-33.414135,710,17:40:00,01,LAS CONDES,33,30,1,1,13,97,1,2,2,1,1,0,0,0,0,01,15
311,-70.738953,-33.51041,711,17:50:00,01,MAIPU,33,30,1,1,9,95,3,1,1,1,1,0,0,0,1,01,20
312,-70.796936,-33.524788,712,17:50:00,01,MAIPU,99,99,1,1,14,98,2,2,1,1,1,0,0,0,0,01,20
313,-70.6405135,-33.4283872,713,18:00:00,01,RECOLETA,33,30,1,11,1,27,1,2,1,1,1,0,0,0,0,01,30
314,-70.7504306,-33.486213,714,18:00:00,01,MAIPU,63,40,1,14,1,28,1,1,1,1,1,0,0,0,0,01,20
315,-70.600624,-33.504463,715,18:30:00,01,MACUL,33,30,1,1,13,97,2,1,1,1,1,0,0,0,0,01,19
316,-70.614815,-33.384151,716,18:40:00,01,HUECHURABA,32,30,1,11,1,27,2,2,1,1,1,0,1,0,0,01,7
317,-70.662613,-33.48774,717,19:00:00,01,PEDRO AGUIRRE CERDA,63,40,1,1,1,27,1,2,1,1,1,0,0,0,2,01,22
318,-70.587845,-33.547165,718,19:10:00,01,LA FLORIDA,32,30,1,1,1,11,2,2,1,1,1,0,0,0,0,01,10
319,-70.877823,-33.284889,719,19:25:00,01,LAMPA,32,30,2,1,1,28,2,2,1,1,1,0,0,0,0,01,14
320,-70.680832,-33.58078,720,19:40:00,01,EL BOSQUE,33,30,1,1,1,27,3,1,1,1,1,0,0,0,0,01,5
321,-70.664886,-33.445709,721,19:42:00,01,SANTIAGO,62,40,1,11,1,27,3,1,1,1,1,0,0,0,0,01,36
322,-70.608025,-33.518269,722,20:14:00,01,LA FLORIDA,10,10,1,14,1,31,1,1,1,1,2,0,0,0,1,01,10
323,-70.608025,-33.518269,723,20:14:00,01,LA FLORIDA,10,10,1,14,14,98,2,1,1,1,1,0,0,0,1,01,10
324,-70.555931,-33.377045,724,21:30:00,01,VITACURA,10,10,1,24,14,98,2,2,1,1,1,0,0,0,1,01,38
325,-70.560875,-33.508526,725,21:30:00,01,PEÑALOLEN,66,40,1,11,14,98,2,1,1,1,1,0,0,0,0,01,23
326,-70.699219,-33.511703,726,22:05:00,01,LO ESPEJO,99,99,1,1,14,98,2,2,1,1,1,0,0,0,0,01,17
327,-70.574379,-33.471008,727,23:00:00,01,PEÑALOLEN,10,10,1,1,2,55,2,4,2,1,1,0,0,0,2,01,23
328,-70.6436353,-33.4147951,728,23:00:00,01,RECOLETA,10,10,1,16,14,99,1,2,1,1,1,0,0,0,1,01,30
329,-70.7127512,-33.3333402,20006,13:10:00,01,QUILICURA,32,30,1,21,1,11,2,1,1,1,1,0,0,0,0,01,28
330,-70.6940137,-33.4954605,20400,18:00:00,01,CERRILLOS,63,40,1,14,4,24,2,2,1,1,1,0,0,0,0,01,1
331,-70.7029648,-33.4912868,20420,19:00:00,01,CERRILLOS,63,40,1,11,1,27,3,2,1,1,1,0,0,0,0,01,1
332,-70.6649851,-33.3453529,21298,13:40:00,01,HUECHURABA,31,30,1,11,14,98,1,2,1,1,1,0,0,0,0,01,7
333,-70.6922029,-33.576449,22464,16:30:00,01,EL BOSQUE,68,40,1,1,1,28,3,1,1,1,1,0,0,0,0,01,5
334,-70.8029385,-33.5087128,22670,16:13:00,01,MAIPU,33,30,1,1,13,97,3,2,1,1,1,0,0,0,0,01,20
335,-70.620338,-33.428825,729,01:20:00,01,PROVIDENCIA,32,30,1,11,1,11,1,2,1,1,1,0,0,0,0,01,25
336,-70.668564,-33.584072,730,02:15:00,01,EL BOSQUE,33,30,1,1,1,28,2,2,3,1,1,0,0,0,0,01,5
337,-70.502121,-33.365074,731,03:00:00,01,LO BARNECHEA,51,40,1,26,14,98,1,1,1,1,1,0,0,0,0,01,16
338,-70.702614,-33.403324,732,03:10:00,01,RENCA,50,40,1,1,4,24,2,1,1,1,1,0,0,0,2,01,31
339,-70.726105,-33.523987,733,03:40:00,01,MAIPU,30,30,1,1,14,98,2,1,1,1,1,0,0,1,0,01,20
340,-70.594711,-33.40617,734,07:10:00,01,VITACURA,52,40,1,1,9,95,3,2,1,1,1,0,0,0,0,01,38
341,-70.62558,-33.646435,735,08:15:00,01,PIRQUE,33,30,1,1,1,27,2,1,1,1,1,0,0,0,1,01,24
342,-70.54747,-33.512344,736,08:30:00,01,CERRILLOS,51,40,1,1,4,24,3,2,1,1,1,0,0,0,0,01,1
343,-70.603706,-33.546787,737,08:55:00,01,LA FLORIDA,32,30,1,11,14,98,3,1,1,1,1,0,0,0,0,01,10
344,-70.623825,-33.542465,738,09:05:00,01,LA GRANJA,70,70,1,1,1,27,3,2,1,1,1,0,0,0,2,01,11
345,-70.598473,-33.523098,739,09:20:00,01,LA FLORIDA,32,30,1,1,1,27,3,2,1,1,1,0,0,0,0,01,10
346,-70.613342,-33.428997,740,09:20:00,01,PROVIDENCIA,51,40,1,4,9,95,1,2,1,1,1,0,0,0,0,01,25
347,-70.602272,-33.593754,741,10:00:00,01,PUENTE ALTO,51,40,1,1,13,97,2,1,1,1,1,0,0,0,0,01,27
348,-70.685333,-33.540638,742,10:20:00,01,EL BOSQUE,63,40,1,1,1,28,2,1,1,1,1,0,0,0,1,01,5
349,-70.64576,-33.442776,743,10:45:00,01,SANTIAGO,32,30,1,1,1,27,3,1,1,1,1,0,0,0,2,01,36
350,-70.586777,-33.406822,744,10:55:00,01,LAS CONDES,32,30,1,26,14,98,2,2,1,1,1,0,0,0,2,01,15
351,-70.555008,-33.570564,745,11:00:00,01,PUENTE ALTO,32,30,1,15,1,91,3,1,1,1,1,0,0,0,0,01,27
352,-70.62561,-33.437038,746,11:30:00,01,PROVIDENCIA,31,30,1,4,1,23,1,1,1,1,1,0,0,0,0,01,25
353,-70.641403,-33.552883,747,12:00:00,01,SAN RAMON,10,10,1,1,13,97,2,2,1,1,1,0,0,0,1,01,35
354,-70.726639,-33.487556,748,12:20:00,01,CERRILLOS,67,40,1,1,13,97,2,2,1,1,1,0,0,0,0,01,1
355,-70.669388,-33.511272,749,12:30:00,01,SAN MIGUEL,52,40,1,26,13,97,2,2,1,1,1,0,0,0,0,01,34
356,-70.56501,-33.430935,750,12:40:00,01,LAS CONDES,33,30,1,1,14,98,2,2,2,1,1,0,0,0,4,01,15
357,-70.791382,-33.521824,751,13:30:00,01,MAIPU,10,10,1,1,14,98,2,1,1,1,1,0,0,0,1,01,20
358,-70.607788,-33.490669,752,13:45:00,01,MACUL,32,30,1,1,13,97,2,1,1,1,1,0,0,0,0,01,19
359,-70.5762866,-33.4690584,753,14:00:00,01,PEÑALOLEN,33,30,1,11,1,27,1,4,2,1,1,0,0,0,0,01,23
360,-70.6491871,-33.4418086,754,14:05:00,01,SANTIAGO,32,30,1,11,1,27,1,2,1,1,1,0,0,0,0,01,36
361,-70.698128,-33.43681,755,15:00:00,01,QUINTA NORMAL,51,40,1,1,14,98,1,2,1,1,1,0,0,0,0,01,29
362,-70.502121,-33.365074,756,16:30:00,01,LO BARNECHEA,63,40,1,1,13,97,1,1,1,1,1,0,0,0,0,01,16
363,-70.675849,-33.4485429,757,16:30:00,01,SANTIAGO,62,40,1,1,13,97,1,1,1,1,1,0,0,0,0,01,36
364,-70.594574,-33.436115,758,16:50:00,01,PROVIDENCIA,69,40,1,11,1,27,2,2,1,1,1,0,0,0,0,01,25
365,-70.73288,-33.419258,759,17:30:00,01,CERRO NAVIA,33,30,1,1,1,27,2,4,1,1,1,0,0,1,0,01,2
366,-70.63015,-33.494129,760,17:40:00,01,SAN JOAQUIN,10,10,1,1,13,97,2,1,1,1,1,0,0,1,0,01,33
367,-70.5637144,-33.5798785,761,17:44:00,01,PUENTE ALTO,33,30,1,1,1,28,3,1,1,1,1,0,0,0,0,01,27
368,-70.531052,-33.599167,762,17:45:00,01,PUENTE ALTO,63,40,1,11,1,27,1,1,1,1,1,0,0,0,0,01,27
369,-70.624634,-33.439739,763,18:00:00,01,PROVIDENCIA,31,30,1,11,14,98,1,2,1,1,1,0,0,0,0,01,25
370,-70.783089,-33.505295,764,18:00:00,01,MAIPU,32,30,1,1,14,98,2,1,1,1,1,0,0,0,0,01,20
371,-70.598938,-33.474136,765,18:20:00,01,MACUL,70,70,1,1,13,97,2,1,1,1,1,0,0,0,1,01,19
372,-70.736122,-33.471336,766,19:00:00,01,MAIPU,30,30,1,26,1,28,3,1,2,1,1,0,0,0,0,01,20
373,-70.619484,-33.445,767,19:31:00,01,PROVIDENCIA,31,30,1,11,10,62,1,2,1,1,1,0,1,0,1,01,25
374,-70.605225,-33.581085,768,20:00:00,01,PUENTE ALTO,62,40,1,1,4,24,1,1,1,1,1,0,0,0,1,01,27
375,-70.667984,-33.412693,769,20:20:00,01,INDEPENDENCIA,32,30,1,26,13,97,2,2,2,1,1,0,0,0,0,01,8
376,-70.606453,-33.490551,770,20:25:00,01,MACUL,70,70,1,1,4,24,2,1,1,1,1,0,0,0,1,01,19
377,-70.639664,-33.625973,771,21:15:00,01,LA PINTANA,51,40,1,1,4,24,2,2,1,1,1,0,0,0,0,01,12
378,-70.738342,-33.503513,772,22:15:00,01,CERRILLOS,34,30,1,1,1,11,2,2,1,1,1,0,0,0,0,01,1
379,-70.711868,-33.516693,773,22:15:00,01,CERRILLOS,33,30,1,1,1,11,1,2,1,1,1,0,0,0,0,01,1
380,-70.558929,-33.559078,774,22:15:00,01,LA FLORIDA,30,30,1,1,1,32,1,2,1,1,1,0,0,0,0,01,10
381,-70.695496,-33.36639,775,22:30:00,01,CONCHALI,31,30,1,1,13,97,3,2,1,1,1,0,0,0,0,01,4
382,-70.733025,-33.348816,776,22:45:00,01,QUILICURA,63,40,1,1,13,97,2,1,1,1,1,0,0,0,1,01,28
383,-70.772621,-33.516266,777,23:30:00,01,MAIPU,33,30,1,1,1,28,1,1,1,1,1,0,0,0,0,01,20
384,-70.589508,-33.50845,778,23:30:00,01,PEÑALOLEN,32,30,1,11,1,91,2,1,1,1,1,0,0,0,0,01,23
385,-70.722687,-33.41914,779,23:30:00,01,CERRO NAVIA,30,30,1,1,13,97,1,4,2,1,1,0,0,0,0,01,2
386,-70.8398841,-33.3851438,22461,12:15:00,01,LAMPA,33,30,2,1,1,28,2,2,1,1,1,0,1,0,2,01,14
387,-70.6099461,-33.5033584,22651,18:44:00,01,MACUL,32,30,1,1,10,65,1,1,1,1,1,0,0,0,0,01,19
388,-70.670341,-33.535191,48,21:50:00,01,LA CISTERNA,53,40,1,1,1,93,1,1,1,1,1,0,0,0,0,01,9
389,-70.590805,-33.511116,415,22:30:00,01,MACUL,32,30,1,1,13,97,2,1,1,1,1,0,0,1,0,01,19
390,-70.557487,-33.482563,419,23:00:00,01,PEÑALOLEN,31,30,1,15,10,64,2,1,1,1,1,0,1,0,0,01,23
391,-70.775482,-33.524471,780,03:30:00,01,MAIPU,10,10,1,1,2,53,2,1,1,1,1,0,1,0,0,01,20
392,-70.633507,-33.443302,781,05:00:00,01,PROVIDENCIA,69,40,1,1,1,28,1,2,1,1,1,0,0,0,0,01,25
393,-70.548889,-33.512276,782,05:10:00,01,PEÑALOLEN,51,40,1,16,9,95,2,1,1,1,1,0,0,0,0,01,23
394,-70.569351,-33.565872,783,05:50:00,01,PUENTE ALTO,63,40,1,4,4,24,1,1,1,1,1,0,0,0,0,01,27
395,-70.628647,-33.541428,784,09:30:00,01,LA GRANJA,10,10,1,1,2,55,2,1,1,1,1,1,0,0,0,01,11
396,-70.570541,-33.451344,785,09:40:00,01,ÑUÑOA,33,30,1,1,1,27,2,2,1,1,1,0,0,0,1,01,39
397,-70.733696,-33.44458,786,10:45:00,01,LO PRADO,34,30,1,11,13,97,2,2,1,1,1,0,0,0,0,01,18
398,-70.695602,-33.365635,787,11:20:00,01,QUILICURA,32,30,1,1,1,29,1,1,1,1,1,0,0,0,0,01,28
399,-70.66201,-33.501495,788,11:30:00,01,SAN MIGUEL,64,40,1,26,13,97,2,2,1,1,1,0,0,0,0,01,34
400,-70.712143,-33.459183,789,11:30:00,01,ESTACION CENTRAL,10,10,1,26,14,98,3,1,2,1,1,0,0,0,0,01,6
401,-70.633286,-33.389481,790,13:00:00,01,RECOLETA,61,40,1,1,13,97,2,2,2,1,1,0,0,0,0,01,30
402,-70.587761,-33.590839,791,13:10:00,01,PUENTE ALTO,33,30,1,1,1,27,1,1,1,1,1,0,0,0,0,01,27
403,-70.614815,-33.384151,792,13:30:00,01,HUECHURABA,51,40,1,1,9,95,2,2,1,1,1,0,0,0,0,01,7
404,-70.601997,-33.5089,793,14:10:00,01,MACUL,69,40,1,1,13,97,2,1,1,1,1,0,0,0,0,01,19
405,-70.558083,-33.451435,794,14:20:00,01,LA REINA,67,40,1,15,14,98,2,2,2,1,1,0,0,0,0,01,13
406,-70.672935,-33.486835,795,14:50:00,01,PEDRO AGUIRRE CERDA,32,30,1,1,1,27,2,2,1,1,1,0,0,0,1,01,22
